Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2019-10-09,17.80657958984375,8595.740234375,193.2932586669922,59.43086624145508,0.28162699937820435
2019-10-10,17.57115364074707,8586.4736328125,191.65966796875,57.776084899902344,0.27207300066947937
2019-10-11,16.709531784057617,8321.7568359375,182.56968688964844,56.29697036743164,0.2710990011692047
2019-10-12,17.27790641784668,8336.5556640625,180.82664489746094,55.98286819458008,0.27319100499153137
2019-10-13,18.308025360107422,8321.005859375,182.0751495361328,56.71399688720703,0.2777650058269501
2019-10-14,18.4594783782959,8374.6865234375,186.96090698242188,56.97540283203125,0.29652300477027893
2019-10-15,18.544652938842773,8205.369140625,181.40606689453125,54.94420623779297,0.28870201110839844
2019-10-16,17.840049743652344,8047.52685546875,176.0135040283203,52.9231071472168,0.28464001417160034
2019-10-17,18.570268630981445,8103.9111328125,178.02835083007812,54.88447570800781,0.30231499671936035
2019-10-18,18.254192352294922,7973.20751953125,173.621337890625,53.49169158935547,0.2950049936771393
2019-10-19,18.288545608520508,7988.560546875,172.91302490234375,54.03457260131836,0.2930220067501068
2019-10-20,18.437923431396484,8222.078125,175.5343780517578,54.93437957763672,0.2941789925098419
2019-10-21,18.30554962158203,8243.720703125,174.92098999023438,54.938297271728516,0.29297900199890137
2019-10-22,18.195602416992188,8078.203125,172.3008575439453,53.744361877441406,0.29160699248313904
2019-10-23,16.71117401123047,7514.671875,162.4027862548828,49.62795639038086,0.2741430103778839
2019-10-24,16.891572952270508,7493.48876953125,162.16854858398438,50.067665100097656,0.27849099040031433
2019-10-25,18.616058349609375,8660.7001953125,181.52320861816406,56.93901062011719,0.2981649935245514
2019-10-26,18.88970375061035,9244.97265625,179.83547973632812,56.77525329589844,0.2936989963054657
2019-10-27,19.345645904541016,9551.71484375,184.24221801757812,59.91399002075195,0.29809999465942383
2019-10-28,19.758319854736328,9256.1484375,182.66281127929688,58.12683868408203,0.2960070073604584
2019-10-29,20.47710609436035,9427.6875,190.3425750732422,59.869625091552734,0.3019559979438782
2019-10-30,20.086950302124023,9205.7265625,184.69216918945312,58.42097091674805,0.2965550124645233
2019-10-31,20.000232696533203,9199.5849609375,183.9669189453125,58.78068542480469,0.29635798931121826
2019-11-01,20.021501541137695,9261.1044921875,183.9698944091797,58.58364486694336,0.2926419973373413
2019-11-02,20.26699447631836,9324.7177734375,183.92572021484375,58.59702682495117,0.2962630093097687
