Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2018-05-01,14.190199851989746,7494.169921875,577.64501953125,118.0739974975586,0.6126220226287842
2018-06-01,14.657299995422363,6404.0,455.17999267578125,81.3740005493164,0.46624499559402466
2018-07-01,13.775400161743164,7780.43994140625,433.86700439453125,79.70230102539062,0.4352250099182129
2018-08-01,11.013799667358398,7037.580078125,283.0039978027344,61.925498962402344,0.3353320062160492
2018-09-01,10.017800331115723,6625.56005859375,232.84800720214844,61.14189910888672,0.5815719962120056
2018-10-01,9.364959716796875,6317.60986328125,197.38099670410156,49.44150161743164,0.4483819901943207
2018-11-01,5.078571796417236,4017.2685546875,113.17141723632812,32.064762115478516,0.36245501041412354
2018-12-01,6.164731979370117,3742.700439453125,133.36825561523438,30.468223571777344,0.3527059853076935
2019-01-01,6.268435955047607,3457.792724609375,107.0610122680664,31.652175903320312,0.3100360035896301
2019-02-01,10.365178108215332,3854.785400390625,136.74624633789062,46.23725509643555,0.3150779902935028
2019-03-01,17.401670455932617,4105.404296875,141.51409912109375,60.75539779663086,0.3092289865016937
2019-04-01,22.127836227416992,5350.7265625,162.16603088378906,74.28087615966797,0.30947598814964294
2019-05-01,32.748165130615234,8574.501953125,268.1135559082031,114.53695678710938,0.4385739862918854
2019-06-01,32.442481994628906,10817.1552734375,290.69598388671875,122.24911499023438,0.3964110016822815
2019-07-01,27.64455795288086,10085.6279296875,218.65414428710938,98.50957489013672,0.3209089934825897
2019-08-01,21.265914916992188,9630.6640625,172.46978759765625,64.5760498046875,0.2592040002346039
2019-09-01,15.862674713134766,8293.8681640625,179.87220764160156,56.056907653808594,0.2559329867362976
2019-10-01,20.000232696533203,9199.5849609375,183.9669189453125,58.78068542480469,0.29635798931121826
2019-11-01,15.715950965881348,7569.6298828125,152.53968811035156,47.47542953491211,0.22647400200366974
2019-12-01,13.727642059326172,7193.59912109375,129.61085510253906,41.34007263183594,0.19289399683475494
2020-01-01,18.210979461669922,9350.529296875,180.16017150878906,67.8794937133789,0.23923300206661224
2020-02-01,19.584091186523438,8599.5087890625,219.8485107421875,58.54326248168945,0.23119300603866577
2020-03-01,12.581605911254883,6438.64453125,133.59356689453125,39.299102783203125,0.17456300556659698
2020-04-01,17.03397560119629,8658.5537109375,207.60205078125,46.714019775390625,0.21276099979877472
2020-05-01,17.04047203063965,9461.05859375,230.9757080078125,45.59188461303711,0.20290599763393402
2020-06-01,15.413581848144531,9137.9931640625,226.31500244140625,41.46779251098633,0.17587000131607056
2020-07-01,20.66814613342285,11323.466796875,345.5546569824219,57.998138427734375,0.25890401005744934
2020-08-01,23.193050384521484,11680.8203125,435.0797424316406,61.11379623413086,0.28176599740982056
2020-09-01,29.290876388549805,10784.4912109375,359.9378662109375,46.3714599609375,0.241784006357193
2020-10-01,28.431215286254883,13780.9951171875,386.59033203125,55.59025955200195,0.23974399268627167
2020-11-01,31.392786026000977,19625.8359375,614.842529296875,87.57463073730469,0.6643369793891907
2020-12-01,37.376033782958984,29001.720703125,737.8034057617188,124.69032287597656,0.2198459953069687
2021-01-01,44.27599334716797,33114.359375,1314.9862060546875,129.57081604003906,0.49231401085853577
2021-02-01,209.57440185546875,45137.76953125,1416.0489501953125,164.9271697998047,0.41495299339294434
2021-03-01,302.0634460449219,58918.83203125,1918.362060546875,197.4990997314453,0.573868989944458
2021-04-01,624.08056640625,57750.17578125,2773.20703125,271.1670837402344,1.5916739702224731
2021-05-01,354.329345703125,37332.85546875,2714.9453125,188.03367614746094,1.0465840101242065
2021-06-01,303.2958679199219,35040.8359375,2274.547607421875,144.13583374023438,0.7063739895820618
2021-07-01,333.5495910644531,41626.1953125,2536.2099609375,144.93321228027344,0.7477859854698181
2021-08-01,464.4187316894531,47166.6875,3433.732666015625,171.6592254638672,1.1875929832458496
2021-09-01,387.0573425292969,43790.89453125,3001.678955078125,153.1479949951172,0.9526360034942627
2021-10-01,524.3644409179688,61318.95703125,4288.07421875,191.81637573242188,1.113247036933899
2021-11-01,622.6698608398438,57005.42578125,4631.47900390625,208.01454162597656,0.9987540245056152
2021-12-01,511.70831298828125,46306.4453125,3682.6328125,146.51473999023438,0.8311629891395569
2022-01-01,375.2773132324219,38483.125,2688.27880859375,109.58769989013672,0.6191490292549133
2022-02-01,395.6124267578125,43193.234375,2919.201171875,113.47457885742188,0.782043993473053
2022-03-01,428.9161071777344,45538.67578125,3281.642822265625,123.71601104736328,0.8145639896392822
2022-04-01,377.767822265625,37714.875,2730.186767578125,96.16598510742188,0.5870910286903381
2022-05-01,320.485107421875,31792.310546875,1942.3280029296875,68.41138458251953,0.4218670129776001
2022-06-01,219.3000946044922,19784.7265625,1067.298828125,53.64842987060547,0.3314479887485504
2022-07-01,283.5794677734375,23336.896484375,1681.517333984375,59.909507751464844,0.3804579973220825
2022-08-01,279.23809814453125,20049.763671875,1553.6849365234375,53.85666275024414,0.3278700113296509
2022-09-01,284.1922912597656,19431.7890625,1327.9786376953125,53.397037506103516,0.47977399826049805
2022-10-01,326.3607177734375,20495.7734375,1572.7144775390625,55.084434509277344,0.4659149944782257
2022-11-01,300.7943420410156,17168.56640625,1295.6885986328125,79.2977066040039,0.4087429940700531
2022-12-01,246.3491973876953,16547.49609375,1196.771240234375,69.9962158203125,0.3399290144443512
2023-01-01,312.3610534667969,23139.283203125,1586.535400390625,94.30811309814453,0.4063889980316162
2023-02-01,301.4748229980469,23147.353515625,1605.8951416015625,93.79277801513672,0.3771499991416931
