Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2018-05-06,-0.029654720079561048,-0.020627661161558675,-0.02917343177295273,-0.033539173600256156,-0.037210137905496765
2018-05-07,-0.017220597493439738,-0.02918652325920712,-0.04870057312781695,-0.04028524520420618,-0.04450533031000059
2018-05-08,-0.012661927143807983,-0.014743338221176572,-0.001151588424354033,-0.03191427336608821,-0.022423800939739835
2018-05-09,0.08361296571276933,0.009784638135047707,-0.0007730156178340497,-0.01605099487030459,-0.014652884257064791
2018-05-10,-0.05742075341324249,-0.030159124782280555,-0.033229930628722704,-0.045754606443599743,-0.0546180383261089
2018-05-11,-0.059666825469750884,-0.06661368459868511,-0.06557471290412842,-0.08508763400654562,-0.09665708311840182
2018-05-12,-0.003847974017349709,0.007510452811321011,0.009508693692314107,0.034751338177852364,0.01720860101983024
2018-05-13,0.013504424297575257,0.025755864015265972,0.06916134129166629,0.019072141499071993,0.07034662717291074
2018-05-14,-0.018904323175259252,-0.0008196285477451992,-0.004017691388911504,0.021620100807126175,-0.006503497761073285
2018-05-15,-0.023534098152869554,-0.023679606291423294,-0.029673627939443503,-0.05303491472881028,-0.057106374584620756
2018-05-16,-0.024451345860954876,-0.016632607079429262,-0.002568850974957959,-0.004375175081180904,0.02217755731435589
2018-05-17,0.01667959700891397,-0.03280150885412081,-0.04864296155134695,-0.04663677316746184,-0.065498158600655
2018-05-18,0.21423181974675787,0.019353065575076878,0.032275026558841624,0.024734034514632075,0.01945719051870709
2018-05-19,-0.05878271777335442,-0.0004593446816679725,0.0031151032359750808,-0.005416843489783996,-0.00526388234080899
2018-05-20,-0.008978156542048366,0.03226197592169289,0.027046916091801432,0.03235287086681016,0.03477252549025134
2018-05-21,0.04281827389660853,-0.011072124702669384,-0.022571614471128876,-0.03714437883058985,-0.026643610544473173
2018-05-22,-0.05412195667030506,-0.04480471395234409,-0.07362605602470584,-0.04336518519980648,-0.05284722555017296
2018-05-23,-0.09330366605270723,-0.060180703011888936,-0.09904576536413501,-0.07275632017891809,-0.07121337199215905
2018-05-24,0.02962892187260402,0.0039058908809461723,0.03113510838358624,0.02764969650658866,0.05404155547015277
2018-05-25,0.0005922914232254772,-0.014128760440268784,-0.02496197949641521,-0.025861838846313878,-0.03322163696637315
2018-05-26,-0.019134410083023523,-0.016612022186092146,0.0009306099520962618,-0.009753695537837115,0.002793707008636126
2018-05-27,-0.012014976433763036,0.0016776146739541087,-0.024880804357017006,-0.002409628761972926,-0.007878080854637926
2018-05-28,-0.056442211721332236,-0.03151778498705937,-0.09889153243671556,-0.05419009227473348,-0.09143563629774465
2018-05-29,0.05695161624229761,0.047169292322396306,0.0956367166607488,0.07141706169658768,0.08861498547383784
2018-05-30,-6.36455487601495e-05,-0.008841623265862797,-0.010254857952070484,-0.017019634422295593,0.0076109703930247186
2018-05-31,0.12881336207655192,0.011834154516914053,0.032264679156700726,0.0046029658003730045,0.011232769079419391
